Frequency (eV),Frequency (meV),vDOS Room Temperature,Frequency (eV),Frequency (meV),vDOS Cryo Temperature
2.4038,2403.8,20.00004457,2.4038,2403.8,0.000034785
2.404,2404,20.00004225,2.404,2404,0.000035021
2.4042,2404.2,20.00004466,2.4042,2404.2,0.000034681
2.4044,2404.4,20.00004226,2.4044,2404.4,0.000035013
2.4047,2404.7,20.00004449,2.4047,2404.7,0.000034731
2.4049,2404.9,20.00004211,2.4049,2404.9,0.000034985
2.4051,2405.1,20.00004449,2.4051,2405.1,0.000034676
2.4053,2405.3,20.00004211,2.4053,2405.3,0.000035013
2.4055,2405.5,20.00004456,2.4055,2405.5,0.000034716
2.4057,2405.7,20.00004213,2.4057,2405.7,0.000034977
2.4059,2405.9,20.00004464,2.4059,2405.9,0.000034695
2.4061,2406.1,20.000042,2.4061,2406.1,0.000034984
2.4063,2406.3,20.00004446,2.4063,2406.3,0.000034727
2.4065,2406.5,20.00004212,2.4065,2406.5,0.000034958
2.4067,2406.7,20.00004449,2.4067,2406.7,0.000034757
2.4069,2406.9,20.00004212,2.4069,2406.9,0.000034985
2.4071,2407.1,20.00004453,2.4071,2407.1,0.000034686
2.4073,2407.3,20.00004211,2.4073,2407.3,0.000034997
2.4076,2407.6,20.00004444,2.4076,2407.6,0.000034707
2.4078,2407.8,20.00004206,2.4078,2407.8,0.000034991
2.408,2408,20.00004454,2.408,2408,0.000034665
2.4082,2408.2,20.00004212,2.4082,2408.2,0.000034954
2.4084,2408.4,20.00004441,2.4084,2408.4,0.000034646
2.4086,2408.6,20.00004207,2.4086,2408.6,0.000034928
2.4088,2408.8,20.00004449,2.4088,2408.8,0.000034674
2.409,2409,20.00004202,2.409,2409,0.000034917
2.4092,2409.2,20.00004437,2.4092,2409.2,0.000034673
2.4094,2409.4,20.00004194,2.4094,2409.4,0.000034946
2.4096,2409.6,20.0000444,2.4096,2409.6,0.000034685
2.4098,2409.8,20.00004207,2.4098,2409.8,0.000034886
2.41,2410,20.00004444,2.41,2410,0.0000346
2.4102,2410.2,20.00004191,2.4102,2410.2,0.000034901
2.4104,2410.4,20.00004437,2.4104,2410.4,0.000034669
2.4107,2410.7,20.00004192,2.4107,2410.7,0.000034911
2.4109,2410.9,20.00004438,2.4109,2410.9,0.000034581
2.4111,2411.1,20.00004204,2.4111,2411.1,0.000034879
2.4113,2411.3,20.00004449,2.4113,2411.3,0.000034598
2.4115,2411.5,20.00004196,2.4115,2411.5,0.000034889
2.4117,2411.7,20.00004434,2.4117,2411.7,0.000034587
2.4119,2411.9,20.00004192,2.4119,2411.9,0.000034868
2.4121,2412.1,20.00004438,2.4121,2412.1,0.000034581
2.4123,2412.3,20.00004205,2.4123,2412.3,0.000034892
2.4125,2412.5,20.00004433,2.4125,2412.5,0.00003454
2.4127,2412.7,20.00004197,2.4127,2412.7,0.000034788
2.4129,2412.9,20.00004429,2.4129,2412.9,0.000034534
2.4131,2413.1,20.0000419,2.4131,2413.1,0.000034849
2.4133,2413.3,20.00004438,2.4133,2413.3,0.000034615
2.4135,2413.5,20.00004202,2.4135,2413.5,0.000034867
2.4138,2413.8,20.00004428,2.4138,2413.8,0.000034571
2.414,2414,20.00004186,2.414,2414,0.000034852
2.4142,2414.2,20.00004436,2.4142,2414.2,0.000034609
2.4144,2414.4,20.00004195,2.4144,2414.4,0.000034857
2.4146,2414.6,20.00004425,2.4146,2414.6,0.000034544
2.4148,2414.8,20.00004179,2.4148,2414.8,0.000034756
2.415,2415,20.00004426,2.415,2415,0.000034493
2.4152,2415.2,20.00004184,2.4152,2415.2,0.000034784
2.4154,2415.4,20.00004423,2.4154,2415.4,0.000034497
2.4156,2415.6,20.00004177,2.4156,2415.6,0.000034691
2.4158,2415.8,20.00004432,2.4158,2415.8,0.000034512
2.416,2416,20.00004185,2.416,2416,0.000034778
2.4162,2416.2,20.00004428,2.4162,2416.2,0.000034566
2.4164,2416.4,20.00004197,2.4164,2416.4,0.000034814
2.4167,2416.7,20.00004431,2.4167,2416.7,0.000034522
2.4169,2416.9,20.00004182,2.4169,2416.9,0.000034802
2.4171,2417.1,20.00004426,2.4171,2417.1,0.000034542
2.4173,2417.3,20.00004189,2.4173,2417.3,0.000034799
2.4175,2417.5,20.00004425,2.4175,2417.5,0.000034469
2.4177,2417.7,20.00004196,2.4177,2417.7,0.000034715
2.4179,2417.9,20.0000442,2.4179,2417.9,0.000034424
2.4181,2418.1,20.00004171,2.4181,2418.1,0.000034705
2.4183,2418.3,20.00004413,2.4183,2418.3,0.000034397
2.4185,2418.5,20.00004176,2.4185,2418.5,0.000034595
2.4187,2418.7,20.00004421,2.4187,2418.7,0.000034405
2.4189,2418.9,20.0000418,2.4189,2418.9,0.000034722
2.4191,2419.1,20.00004408,2.4191,2419.1,0.000034489
2.4193,2419.3,20.00004179,2.4193,2419.3,0.000034724
2.4195,2419.5,20.00004433,2.4195,2419.5,0.000034443
2.4198,2419.8,20.00004186,2.4198,2419.8,0.000034775
2.42,2420,20.00004417,2.42,2420,0.000034497
2.4202,2420.2,20.00004173,2.4202,2420.2,0.000034776
2.4204,2420.4,20.00004412,2.4204,2420.4,0.000034427
2.4206,2420.6,20.00004176,2.4206,2420.6,0.000034692
2.4208,2420.8,20.00004422,2.4208,2420.8,0.000034357
2.421,2421,20.00004179,2.421,2421,0.000034638
2.4212,2421.2,20.00004418,2.4212,2421.2,0.000034346
2.4214,2421.4,20.00004178,2.4214,2421.4,0.000034563
2.4216,2421.6,20.00004409,2.4216,2421.6,0.000034373
2.4218,2421.8,20.0000417,2.4218,2421.8,0.000034671
2.422,2422,20.00004395,2.422,2422,0.000034425
2.4222,2422.2,20.00004156,2.4222,2422.2,0.000034693
2.4224,2422.4,20.00004408,2.4224,2422.4,0.000034399
2.4226,2422.6,20.00004169,2.4226,2422.6,0.000034724
2.4229,2422.9,20.00004411,2.4229,2422.9,0.000034423
2.4231,2423.1,20.00004172,2.4231,2423.1,0.000034685
2.4233,2423.3,20.0000441,2.4233,2423.3,0.000034345
2.4235,2423.5,20.00004163,2.4235,2423.5,0.000034599
2.4237,2423.7,20.00004411,2.4237,2423.7,0.000034294
2.4239,2423.9,20.00004174,2.4239,2423.9,0.000034541
2.4241,2424.1,20.0000441,2.4241,2424.1,0.000034288
2.4243,2424.3,20.00004166,2.4243,2424.3,0.000034532
2.4245,2424.5,20.00004398,2.4245,2424.5,0.000034306
2.4247,2424.7,20.00004172,2.4247,2424.7,0.000034626
2.4249,2424.9,20.00004405,2.4249,2424.9,0.000034326
2.4251,2425.1,20.00004156,2.4251,2425.1,0.000034575
2.4253,2425.3,20.00004392,2.4253,2425.3,0.000034331
2.4255,2425.5,20.0000416,2.4255,2425.5,0.0000346
2.4257,2425.7,20.000044,2.4257,2425.7,0.000034341
2.426,2426,20.00004171,2.426,2426,0.000034613
2.4262,2426.2,20.00004387,2.4262,2426.2,0.000034295
2.4264,2426.4,20.00004153,2.4264,2426.4,0.000034553
2.4266,2426.6,20.000044,2.4266,2426.6,0.000034224
2.4268,2426.8,20.00004162,2.4268,2426.8,0.000034516
2.427,2427,20.00004398,2.427,2427,0.000034248
2.4272,2427.2,20.00004169,2.4272,2427.2,0.000034558
2.4274,2427.4,20.00004388,2.4274,2427.4,0.000034242
2.4276,2427.6,20.0000415,2.4276,2427.6,0.000034549
2.4278,2427.8,20.00004396,2.4278,2427.8,0.00003427
2.428,2428,20.00004154,2.428,2428,0.000034515
2.4282,2428.2,20.0000439,2.4282,2428.2,0.000034284
2.4284,2428.4,20.00004147,2.4284,2428.4,0.000034556
2.4286,2428.6,20.00004399,2.4286,2428.6,0.000034246
2.4289,2428.9,20.00004148,2.4289,2428.9,0.000034519
2.4291,2429.1,20.0000439,2.4291,2429.1,0.000034193
2.4293,2429.3,20.0000416,2.4293,2429.3,0.000034503
2.4295,2429.5,20.00004389,2.4295,2429.5,0.000034241
2.4297,2429.7,20.00004159,2.4297,2429.7,0.000034467
2.4299,2429.9,20.00004394,2.4299,2429.9,0.000034206
2.4301,2430.1,20.00004165,2.4301,2430.1,0.000034496
2.4303,2430.3,20.00004402,2.4303,2430.3,0.000034222
2.4305,2430.5,20.00004152,2.4305,2430.5,0.000034439
2.4307,2430.7,20.00004388,2.4307,2430.7,0.000034191
2.4309,2430.9,20.00004158,2.4309,2430.9,0.000034449
2.4311,2431.1,20.00004389,2.4311,2431.1,0.000034218
2.4313,2431.3,20.00004154,2.4313,2431.3,0.000034504
2.4315,2431.5,20.00004375,2.4315,2431.5,0.000034181
2.4317,2431.7,20.00004142,2.4317,2431.7,0.000034453
2.432,2432,20.0000439,2.432,2432,0.000034151
2.4322,2432.2,20.00004159,2.4322,2432.2,0.000034411
2.4324,2432.4,20.00004374,2.4324,2432.4,0.000034125
2.4326,2432.6,20.00004145,2.4326,2432.6,0.000034368
2.4328,2432.8,20.00004378,2.4328,2432.8,0.000034119
2.433,2433,20.00004135,2.433,2433,0.000034455
2.4332,2433.2,20.00004375,2.4332,2433.2,0.000034182
2.4334,2433.4,20.0000415,2.4334,2433.4,0.000034428
2.4336,2433.6,20.00004381,2.4336,2433.6,0.00003414
2.4338,2433.8,20.00004136,2.4338,2433.8,0.000034387
2.434,2434,20.00004389,2.434,2434,0.000034171
2.4342,2434.2,20.00004146,2.4342,2434.2,0.000034413
2.4344,2434.4,20.00004369,2.4344,2434.4,0.000034136
2.4346,2434.6,20.00004134,2.4346,2434.6,0.000034362
2.4348,2434.8,20.00004375,2.4348,2434.8,0.000034069
2.4351,2435.1,20.00004144,2.4351,2435.1,0.00003436
2.4353,2435.3,20.00004371,2.4353,2435.3,0.000034098
2.4355,2435.5,20.00004141,2.4355,2435.5,0.000034355
2.4357,2435.7,20.00004379,2.4357,2435.7,0.000034123
2.4359,2435.9,20.00004129,2.4359,2435.9,0.000034366
2.4361,2436.1,20.0000436,2.4361,2436.1,0.000034127
2.4363,2436.3,20.00004141,2.4363,2436.3,0.000034389
2.4365,2436.5,20.00004376,2.4365,2436.5,0.000034107
2.4367,2436.7,20.00004135,2.4367,2436.7,0.000034358
2.4369,2436.9,20.00004369,2.4369,2436.9,0.000034141
2.4371,2437.1,20.00004136,2.4371,2437.1,0.000034348
2.4373,2437.3,20.00004372,2.4373,2437.3,0.00003406
2.4375,2437.5,20.00004135,2.4375,2437.5,0.000034325
2.4377,2437.7,20.00004365,2.4377,2437.7,0.000034013
2.438,2438,20.00004128,2.438,2438,0.000034314
2.4382,2438.2,20.00004371,2.4382,2438.2,0.000034017
2.4384,2438.4,20.0000413,2.4384,2438.4,0.000034309
2.4386,2438.6,20.00004369,2.4386,2438.6,0.000034012
2.4388,2438.8,20.00004123,2.4388,2438.8,0.000034275
2.439,2439,20.00004352,2.439,2439,0.000034039
2.4392,2439.2,20.00004121,2.4392,2439.2,0.000034323
2.4394,2439.4,20.00004368,2.4394,2439.4,0.000034105
2.4396,2439.6,20.00004136,2.4396,2439.6,0.000034337
2.4398,2439.8,20.00004364,2.4398,2439.8,0.000034041
2.44,2440,20.00004127,2.44,2440,0.000034315
2.4402,2440.2,20.0000436,2.4402,2440.2,0.000033983
2.4404,2440.4,20.00004133,2.4404,2440.4,0.000034233
2.4406,2440.6,20.0000436,2.4406,2440.6,0.000033988
2.4408,2440.8,20.00004121,2.4408,2440.8,0.000034239
2.4411,2441.1,20.00004361,2.4411,2441.1,0.000033965
2.4413,2441.3,20.00004117,2.4413,2441.3,0.000034244
2.4415,2441.5,20.00004357,2.4415,2441.5,0.000033903
2.4417,2441.7,20.00004119,2.4417,2441.7,0.000034236
2.4419,2441.9,20.00004354,2.4419,2441.9,0.000034017
2.4421,2442.1,20.00004114,2.4421,2442.1,0.000034277
2.4423,2442.3,20.00004352,2.4423,2442.3,0.000033981
2.4425,2442.5,20.00004119,2.4425,2442.5,0.000034242
2.4427,2442.7,20.00004356,2.4427,2442.7,0.00003401
2.4429,2442.9,20.00004124,2.4429,2442.9,0.000034242
2.4431,2443.1,20.00004358,2.4431,2443.1,0.000033947
2.4433,2443.3,20.00004124,2.4433,2443.3,0.00003418
2.4435,2443.5,20.00004358,2.4435,2443.5,0.000033917
2.4437,2443.7,20.00004115,2.4437,2443.7,0.000034187
2.4439,2443.9,20.00004358,2.4439,2443.9,0.000033946
2.4442,2444.2,20.00004122,2.4442,2444.2,0.000034191
2.4444,2444.4,20.00004344,2.4444,2444.4,0.000033889
2.4446,2444.6,20.0000413,2.4446,2444.6,0.000034195
2.4448,2444.8,20.00004354,2.4448,2444.8,0.000033932
2.445,2445,20.00004115,2.445,2445,0.000034224
2.4452,2445.2,20.00004348,2.4452,2445.2,0.000033936
2.4454,2445.4,20.00004114,2.4454,2445.4,0.000034194
2.4456,2445.6,20.00004345,2.4456,2445.6,0.000033943
2.4458,2445.8,20.00004112,2.4458,2445.8,0.000034217
2.446,2446,20.00004347,2.446,2446,0.000033873
2.4462,2446.2,20.00004113,2.4462,2446.2,0.000034114
2.4464,2446.4,20.00004346,2.4464,2446.4,0.000033801
2.4466,2446.6,20.00004107,2.4466,2446.6,0.000034131
2.4468,2446.8,20.00004335,2.4468,2446.8,0.000033847
2.447,2447,20.00004102,2.447,2447,0.000034133
2.4473,2447.3,20.00004336,2.4473,2447.3,0.000033832
2.4475,2447.5,20.00004097,2.4475,2447.5,0.000034113
2.4477,2447.7,20.00004341,2.4477,2447.7,0.000033914
2.4479,2447.9,20.00004118,2.4479,2447.9,0.00003417
2.4481,2448.1,20.00004352,2.4481,2448.1,0.000033893
2.4483,2448.3,20.00004114,2.4483,2448.3,0.000034167
2.4485,2448.5,20.00004348,2.4485,2448.5,0.000033842
2.4487,2448.7,20.00004117,2.4487,2448.7,0.000034116
2.4489,2448.9,20.00004344,2.4489,2448.9,0.000033786
2.4491,2449.1,20.00004106,2.4491,2449.1,0.000034019
2.4493,2449.3,20.00004342,2.4493,2449.3,0.00003376
2.4495,2449.5,20.0000411,2.4495,2449.5,0.000034063
2.4497,2449.7,20.00004333,2.4497,2449.7,0.000033752
2.4499,2449.9,20.00004099,2.4499,2449.9,0.000034088
2.4502,2450.2,20.00004324,2.4502,2450.2,0.000033784
2.4504,2450.4,20.00004103,2.4504,2450.4,0.000034084
2.4506,2450.6,20.00004334,2.4506,2450.6,0.000033808
2.4508,2450.8,20.00004101,2.4508,2450.8,0.000034114
2.451,2451,20.00004322,2.451,2451,0.000033817
2.4512,2451.2,20.00004104,2.4512,2451.2,0.000034098
2.4514,2451.4,20.00004325,2.4514,2451.4,0.000033783
2.4516,2451.6,20.00004094,2.4516,2451.6,0.000034079
2.4518,2451.8,20.00004344,2.4518,2451.8,0.000033784
2.452,2452,20.00004097,2.452,2452,0.000034031
2.4522,2452.2,20.0000432,2.4522,2452.2,0.000033776
2.4524,2452.4,20.00004112,2.4524,2452.4,0.000034003
2.4526,2452.6,20.00004335,2.4526,2452.6,0.000033694
2.4528,2452.8,20.000041,2.4528,2452.8,0.000033956
2.453,2453,20.00004325,2.453,2453,0.000033709
2.4533,2453.3,20.00004092,2.4533,2453.3,0.000034002
2.4535,2453.5,20.00004327,2.4535,2453.5,0.000033738
2.4537,2453.7,20.00004096,2.4537,2453.7,0.000034018
2.4539,2453.9,20.00004332,2.4539,2453.9,0.000033683
2.4541,2454.1,20.00004099,2.4541,2454.1,0.000033993
2.4543,2454.3,20.00004326,2.4543,2454.3,0.000033735
2.4545,2454.5,20.00004094,2.4545,2454.5,0.000033998
2.4547,2454.7,20.00004324,2.4547,2454.7,0.000033736
2.4549,2454.9,20.00004094,2.4549,2454.9,0.000034014
2.4551,2455.1,20.00004325,2.4551,2455.1,0.000033714
2.4553,2455.3,20.00004081,2.4553,2455.3,0.000033974
2.4555,2455.5,20.00004315,2.4555,2455.5,0.000033683
2.4557,2455.7,20.00004091,2.4557,2455.7,0.000033938
2.4559,2455.9,20.00004326,2.4559,2455.9,0.00003371
2.4561,2456.1,20.0000409,2.4561,2456.1,0.000033921
2.4564,2456.4,20.00004313,2.4564,2456.4,0.000033677
2.4566,2456.6,20.00004098,2.4566,2456.6,0.000033966
2.4568,2456.8,20.0000432,2.4568,2456.8,0.000033664
2.457,2457,20.0000409,2.457,2457,0.000033961
2.4572,2457.2,20.00004319,2.4572,2457.2,0.000033668
2.4574,2457.4,20.00004082,2.4574,2457.4,0.000033919
2.4576,2457.6,20.0000431,2.4576,2457.6,0.000033603
2.4578,2457.8,20.0000409,2.4578,2457.8,0.000033926
2.458,2458,20.00004314,2.458,2458,0.000033672
2.4582,2458.2,20.00004077,2.4582,2458.2,0.000033918
2.4584,2458.4,20.00004296,2.4584,2458.4,0.000033627
2.4586,2458.6,20.00004065,2.4586,2458.6,0.000033871
2.4588,2458.8,20.00004302,2.4588,2458.8,0.000033668
2.459,2459,20.00004082,2.459,2459,0.00003392
2.4593,2459.3,20.00004297,2.4593,2459.3,0.000033596
2.4595,2459.5,20.00004073,2.4595,2459.5,0.000033902
2.4597,2459.7,20.00004307,2.4597,2459.7,0.000033643
2.4599,2459.9,20.00004087,2.4599,2459.9,0.000033874
2.4601,2460.1,20.00004324,2.4601,2460.1,0.000033557
2.4603,2460.3,20.00004092,2.4603,2460.3,0.000033857
2.4605,2460.5,20.00004317,2.4605,2460.5,0.000033606
2.4607,2460.7,20.00004082,2.4607,2460.7,0.000033904
2.4609,2460.9,20.00004311,2.4609,2460.9,0.000033595
2.4611,2461.1,20.00004089,2.4611,2461.1,0.000033827
2.4613,2461.3,20.00004305,2.4613,2461.3,0.000033583
2.4615,2461.5,20.00004068,2.4615,2461.5,0.000033834
2.4617,2461.7,20.00004297,2.4617,2461.7,0.000033597
2.4619,2461.9,20.00004082,2.4619,2461.9,0.000033836
2.4621,2462.1,20.00004311,2.4621,2462.1,0.000033562
2.4624,2462.4,20.00004077,2.4624,2462.4,0.00003383
2.4626,2462.6,20.00004295,2.4626,2462.6,0.000033551
2.4628,2462.8,20.00004065,2.4628,2462.8,0.000033813
2.463,2463,20.0000431,2.463,2463,0.000033532
2.4632,2463.2,20.0000409,2.4632,2463.2,0.000033779
2.4634,2463.4,20.00004304,2.4634,2463.4,0.000033549
2.4636,2463.6,20.00004067,2.4636,2463.6,0.000033805
2.4638,2463.8,20.00004295,2.4638,2463.8,0.000033536
2.464,2464,20.0000406,2.464,2464,0.000033756
2.4642,2464.2,20.00004296,2.4642,2464.2,0.000033489
2.4644,2464.4,20.00004076,2.4644,2464.4,0.000033768
2.4646,2464.6,20.000043,2.4646,2464.6,0.000033547
2.4648,2464.8,20.00004066,2.4648,2464.8,0.000033745
2.465,2465,20.00004305,2.465,2465,0.0000335
2.4652,2465.2,20.00004083,2.4652,2465.2,0.000033788
2.4655,2465.5,20.00004298,2.4655,2465.5,0.000033503
2.4657,2465.7,20.00004067,2.4657,2465.7,0.000033736
2.4659,2465.9,20.00004295,2.4659,2465.9,0.000033472
2.4661,2466.1,20.00004054,2.4661,2466.1,0.000033724
2.4663,2466.3,20.000043,2.4663,2466.3,0.000033481
2.4665,2466.5,20.0000408,2.4665,2466.5,0.000033736
2.4667,2466.7,20.0000429,2.4667,2466.7,0.000033512
2.4669,2466.9,20.00004055,2.4669,2466.9,0.000033744
2.4671,2467.1,20.00004278,2.4671,2467.1,0.000033505
2.4673,2467.3,20.00004066,2.4673,2467.3,0.000033718
2.4675,2467.5,20.00004289,2.4675,2467.5,0.000033502
2.4677,2467.7,20.00004062,2.4677,2467.7,0.000033729
2.4679,2467.9,20.00004281,2.4679,2467.9,0.000033444
2.4681,2468.1,20.00004053,2.4681,2468.1,0.000033701
2.4684,2468.4,20.00004297,2.4684,2468.4,0.00003345
2.4686,2468.6,20.00004074,2.4686,2468.6,0.00003364
2.4688,2468.8,20.0000429,2.4688,2468.8,0.00003342
2.469,2469,20.00004052,2.469,2469,0.000033662
2.4692,2469.2,20.0000428,2.4692,2469.2,0.000033435
2.4694,2469.4,20.00004064,2.4694,2469.4,0.000033694
2.4696,2469.6,20.00004294,2.4696,2469.6,0.000033438
2.4698,2469.8,20.00004065,2.4698,2469.8,0.000033719
2.47,2470,20.00004271,2.47,2470,0.000033463
2.4702,2470.2,20.00004044,2.4702,2470.2,0.000033716
2.4704,2470.4,20.00004277,2.4704,2470.4,0.000033424
2.4706,2470.6,20.00004071,2.4706,2470.6,0.000033671
2.4708,2470.8,20.00004288,2.4708,2470.8,0.000033403
2.471,2471,20.00004049,2.471,2471,0.000033662
2.4712,2471.2,20.00004286,2.4712,2471.2,0.000033334
2.4715,2471.5,20.00004046,2.4715,2471.5,0.000033575
2.4717,2471.7,20.00004274,2.4717,2471.7,0.000033344
2.4719,2471.9,20.00004048,2.4719,2471.9,0.000033626
2.4721,2472.1,20.00004279,2.4721,2472.1,0.000033358
2.4723,2472.3,20.00004039,2.4723,2472.3,0.000033605
2.4725,2472.5,20.00004268,2.4725,2472.5,0.000033348
2.4727,2472.7,20.00004056,2.4727,2472.7,0.000033622
2.4729,2472.9,20.00004281,2.4729,2472.9,0.000033397
2.4731,2473.1,20.00004051,2.4731,2473.1,0.000033635
2.4733,2473.3,20.00004271,2.4733,2473.3,0.000033402
2.4735,2473.5,20.00004054,2.4735,2473.5,0.000033609
2.4737,2473.7,20.00004283,2.4737,2473.7,0.000033347
2.4739,2473.9,20.00004051,2.4739,2473.9,0.000033608
2.4741,2474.1,20.0000427,2.4741,2474.1,0.000033345
2.4743,2474.3,20.00004047,2.4743,2474.3,0.000033581
2.4746,2474.6,20.00004276,2.4746,2474.6,0.000033296
2.4748,2474.8,20.00004052,2.4748,2474.8,0.000033573
2.475,2475,20.00004274,2.475,2475,0.000033289
2.4752,2475.2,20.00004039,2.4752,2475.2,0.000033569
2.4754,2475.4,20.00004254,2.4754,2475.4,0.000033286
2.4756,2475.6,20.00004037,2.4756,2475.6,0.000033541
2.4758,2475.8,20.00004263,2.4758,2475.8,0.00003336
2.476,2476,20.00004043,2.476,2476,0.00003359
2.4762,2476.2,20.00004258,2.4762,2476.2,0.000033288
2.4764,2476.4,20.0000403,2.4764,2476.4,0.000033562
2.4766,2476.6,20.00004265,2.4766,2476.6,0.000033334
2.4768,2476.8,20.00004044,2.4768,2476.8,0.00003357
2.477,2477,20.00004269,2.477,2477,0.0000333
2.4772,2477.2,20.00004037,2.4772,2477.2,0.000033516
2.4774,2477.4,20.00004262,2.4774,2477.4,0.000033234
2.4777,2477.7,20.00004034,2.4777,2477.7,0.000033529
2.4779,2477.9,20.00004268,2.4779,2477.9,0.000033251
2.4781,2478.1,20.00004045,2.4781,2478.1,0.000033494
2.4783,2478.3,20.00004267,2.4783,2478.3,0.000033205
2.4785,2478.5,20.00004041,2.4785,2478.5,0.000033517
2.4787,2478.7,20.00004259,2.4787,2478.7,0.000033236
2.4789,2478.9,20.00004041,2.4789,2478.9,0.000033494
2.4791,2479.1,20.00004263,2.4791,2479.1,0.000033257
2.4793,2479.3,20.00004036,2.4793,2479.3,0.000033515
2.4795,2479.5,20.00004256,2.4795,2479.5,0.000033297
2.4797,2479.7,20.00004042,2.4797,2479.7,0.000033559
2.4799,2479.9,20.00004266,2.4799,2479.9,0.000033284
2.4801,2480.1,20.00004031,2.4801,2480.1,0.000033456
2.4803,2480.3,20.00004252,2.4803,2480.3,0.000033247
2.4806,2480.6,20.00004027,2.4806,2480.6,0.000033518
2.4808,2480.8,20.00004256,2.4808,2480.8,0.000033176
2.481,2481,20.00004031,2.481,2481,0.000033441
2.4812,2481.2,20.0000425,2.4812,2481.2,0.000033136
2.4814,2481.4,20.00004025,2.4814,2481.4,0.000033411
2.4816,2481.6,20.00004241,2.4816,2481.6,0.000033174
2.4818,2481.8,20.00004018,2.4818,2481.8,0.000033442
2.482,2482,20.0000425,2.482,2482,0.000033191
2.4822,2482.2,20.00004037,2.4822,2482.2,0.000033445
2.4824,2482.4,20.00004261,2.4824,2482.4,0.000033211
2.4826,2482.6,20.00004028,2.4826,2482.6,0.000033521
2.4828,2482.8,20.0000425,2.4828,2482.8,0.000033202
2.483,2483,20.00004028,2.483,2483,0.000033431
2.4832,2483.2,20.00004255,2.4832,2483.2,0.000033204
2.4834,2483.4,20.00004031,2.4834,2483.4,0.000033427
2.4837,2483.7,20.00004246,2.4837,2483.7,0.000033132
2.4839,2483.9,20.00004025,2.4839,2483.9,0.000033365
2.4841,2484.1,20.00004249,2.4841,2484.1,0.000033099
2.4843,2484.3,20.00004032,2.4843,2484.3,0.000033382
2.4845,2484.5,20.00004237,2.4845,2484.5,0.000033099
2.4847,2484.7,20.00004021,2.4847,2484.7,0.000033336
2.4849,2484.9,20.00004245,2.4849,2484.9,0.000033085
2.4851,2485.1,20.00004021,2.4851,2485.1,0.000033397
2.4853,2485.3,20.00004253,2.4853,2485.3,0.000033145
2.4855,2485.5,20.00004025,2.4855,2485.5,0.0000334
2.4857,2485.7,20.0000425,2.4857,2485.7,0.000033159
2.4859,2485.9,20.00004015,2.4859,2485.9,0.000033391
2.4861,2486.1,20.00004239,2.4861,2486.1,0.000033161
2.4863,2486.3,20.00004021,2.4863,2486.3,0.000033425
2.4865,2486.5,20.00004241,2.4865,2486.5,0.000033153
2.4868,2486.8,20.00004025,2.4868,2486.8,0.000033314
2.487,2487,20.00004236,2.487,2487,0.000033056
2.4872,2487.2,20.00004016,2.4872,2487.2,0.000033362
2.4874,2487.4,20.00004234,2.4874,2487.4,0.000033027
2.4876,2487.6,20.00004019,2.4876,2487.6,0.000033289
2.4878,2487.8,20.00004248,2.4878,2487.8,0.000033036
2.488,2488,20.00004014,2.488,2488,0.000033342
2.4882,2488.2,20.00004235,2.4882,2488.2,0.000033087
2.4884,2488.4,20.00004018,2.4884,2488.4,0.00003333
2.4886,2488.6,20.00004234,2.4886,2488.6,0.000033063
2.4888,2488.8,20.00004014,2.4888,2488.8,0.000033357
2.489,2489,20.0000423,2.489,2489,0.000033118
2.4892,2489.2,20.00004011,2.4892,2489.2,0.000033338
2.4894,2489.4,20.00004232,2.4894,2489.4,0.000033089
2.4897,2489.7,20.00004015,2.4897,2489.7,0.000033292
2.4899,2489.9,20.00004231,2.4899,2489.9,0.000033022
2.4901,2490.1,20.00004012,2.4901,2490.1,0.00003333
2.4903,2490.3,20.00004235,2.4903,2490.3,0.000032995
2.4905,2490.5,20.00004014,2.4905,2490.5,0.00003327
2.4907,2490.7,20.00004238,2.4907,2490.7,0.000033033
2.4909,2490.9,20.00004013,2.4909,2490.9,0.000033306
2.4911,2491.1,20.00004233,2.4911,2491.1,0.000033007
2.4913,2491.3,20.00004013,2.4913,2491.3,0.00003323
2.4915,2491.5,20.00004227,2.4915,2491.5,0.00003298
2.4917,2491.7,20.0000401,2.4917,2491.7,0.000033264
2.4919,2491.9,20.00004233,2.4919,2491.9,0.000033038
2.4921,2492.1,20.00004007,2.4921,2492.1,0.000033276
2.4923,2492.3,20.00004228,2.4923,2492.3,0.000033029
2.4925,2492.5,20.00004011,2.4925,2492.5,0.000033298
2.4928,2492.8,20.00004215,2.4928,2492.8,0.000033
2.493,2493,20.00003998,2.493,2493,0.000033281
2.4932,2493.2,20.00004224,2.4932,2493.2,0.000032929
2.4934,2493.4,20.00004002,2.4934,2493.4,0.000033197
2.4936,2493.6,20.00004218,2.4936,2493.6,0.000032995
2.4938,2493.8,20.00003997,2.4938,2493.8,0.000033212
2.494,2494,20.00004221,2.494,2494,0.000032926
2.4942,2494.2,20.00003997,2.4942,2494.2,0.000033168
2.4944,2494.4,20.00004222,2.4944,2494.4,0.000032917
2.4946,2494.6,20.00004002,2.4946,2494.6,0.00003321
2.4948,2494.8,20.00004231,2.4948,2494.8,0.000032941
2.495,2495,20.0000401,2.495,2495,0.0000332
2.4952,2495.2,20.00004229,2.4952,2495.2,0.000032907
2.4954,2495.4,20.00004002,2.4954,2495.4,0.000033196
