Frequency (eV),Frequency (meV),vDOS Total,Frequency (eV),Frequency (meV),vDOS Crystalline,Frequency (eV),Frequency (meV),vDOS Amorphous
4.0587,4058.7,0.000029182,4.0587,4058.7,0.000029017,4.0587,4058.7,0.000029299
4.059,4059,0.000029046,4.059,4059,0.000028898,4.059,4059,0.00002915
4.0592,4059.2,0.000029175,4.0592,4059.2,0.000029002,4.0592,4059.2,0.000029297
4.0594,4059.4,0.000029058,4.0594,4059.4,0.00002888,4.0594,4059.4,0.000029183
4.0597,4059.7,0.000029182,4.0597,4059.7,0.000028994,4.0597,4059.7,0.000029315
4.0599,4059.9,0.000029039,4.0599,4059.9,0.000028895,4.0599,4059.9,0.000029141
4.0602,4060.2,0.000029191,4.0602,4060.2,0.000029024,4.0602,4060.2,0.000029308
4.0604,4060.4,0.000029054,4.0604,4060.4,0.000028892,4.0604,4060.4,0.000029169
4.0606,4060.6,0.000029189,4.0606,4060.6,0.000029019,4.0606,4060.6,0.000029308
4.0609,4060.9,0.000029057,4.0609,4060.9,0.00002891,4.0609,4060.9,0.000029161
4.0611,4061.1,0.00002918,4.0611,4061.1,0.000028997,4.0611,4061.1,0.000029309
4.0613,4061.3,0.000029034,4.0613,4061.3,0.000028867,4.0613,4061.3,0.000029152
4.0616,4061.6,0.000029182,4.0616,4061.6,0.000029008,4.0616,4061.6,0.000029305
4.0618,4061.8,0.000029064,4.0618,4061.8,0.00002892,4.0618,4061.8,0.000029165
4.062,4062,0.000029191,4.062,4062,0.000029026,4.062,4062,0.000029308
4.0623,4062.3,0.000029048,4.0623,4062.3,0.000028884,4.0623,4062.3,0.000029164
4.0625,4062.5,0.000029174,4.0625,4062.5,0.000029005,4.0625,4062.5,0.000029294
4.0628,4062.8,0.000029071,4.0628,4062.8,0.000028897,4.0628,4062.8,0.000029193
4.063,4063,0.000029189,4.063,4063,0.000029014,4.063,4063,0.000029312
4.0632,4063.2,0.000029057,4.0632,4063.2,0.000028916,4.0632,4063.2,0.000029157
4.0635,4063.5,0.000029168,4.0635,4063.5,0.000029,4.0635,4063.5,0.000029285
4.0637,4063.7,0.000029046,4.0637,4063.7,0.000028879,4.0637,4063.7,0.000029164
4.0639,4063.9,0.000029167,4.0639,4063.9,0.000028995,4.0639,4063.9,0.000029288
4.0642,4064.2,0.000029056,4.0642,4064.2,0.000028892,4.0642,4064.2,0.000029172
4.0644,4064.4,0.000029187,4.0644,4064.4,0.000029015,4.0644,4064.4,0.000029308
4.0646,4064.6,0.000029046,4.0646,4064.6,0.000028886,4.0646,4064.6,0.000029158
4.0649,4064.9,0.000029152,4.0649,4064.9,0.000028967,4.0649,4064.9,0.000029282
4.0651,4065.1,0.000029057,4.0651,4065.1,0.000028891,4.0651,4065.1,0.000029173
4.0654,4065.4,0.000029176,4.0654,4065.4,0.000029005,4.0654,4065.4,0.000029297
4.0656,4065.6,0.000029065,4.0656,4065.6,0.000028918,4.0656,4065.6,0.000029168
4.0658,4065.8,0.000029172,4.0658,4065.8,0.00002899,4.0658,4065.8,0.000029301
4.0661,4066.1,0.000029049,4.0661,4066.1,0.000028884,4.0661,4066.1,0.000029165
4.0663,4066.3,0.000029172,4.0663,4066.3,0.000029003,4.0663,4066.3,0.000029291
4.0665,4066.5,0.000029032,4.0665,4066.5,0.000028868,4.0665,4066.5,0.000029147
4.0668,4066.8,0.000029165,4.0668,4066.8,0.000028999,4.0668,4066.8,0.000029282
4.067,4067,0.000029042,4.067,4067,0.000028882,4.067,4067,0.000029154
4.0672,4067.2,0.000029179,4.0672,4067.2,0.000029007,4.0672,4067.2,0.000029299
4.0675,4067.5,0.000029057,4.0675,4067.5,0.000028879,4.0675,4067.5,0.000029183
4.0677,4067.7,0.000029175,4.0677,4067.7,0.000028999,4.0677,4067.7,0.0000293
4.068,4068,0.000029051,4.068,4068,0.000028922,4.068,4068,0.000029142
4.0682,4068.2,0.000029174,4.0682,4068.2,0.000029002,4.0682,4068.2,0.000029295
4.0684,4068.4,0.000029075,4.0684,4068.4,0.000028907,4.0684,4068.4,0.000029193
4.0687,4068.7,0.000029182,4.0687,4068.7,0.000029,4.0687,4068.7,0.000029311
4.0689,4068.9,0.000029057,4.0689,4068.9,0.000028901,4.0689,4068.9,0.000029167
4.0691,4069.1,0.00002916,4.0691,4069.1,0.000028986,4.0691,4069.1,0.000029283
4.0694,4069.4,0.000029078,4.0694,4069.4,0.000028908,4.0694,4069.4,0.000029198
4.0696,4069.6,0.000029177,4.0696,4069.6,0.000029021,4.0696,4069.6,0.000029287
4.0698,4069.8,0.000029053,4.0698,4069.8,0.000028866,4.0698,4069.8,0.000029184
4.0701,4070.1,0.000029171,4.0701,4070.1,0.000029003,4.0701,4070.1,0.00002929
4.0703,4070.3,0.00002906,4.0703,4070.3,0.000028894,4.0703,4070.3,0.000029176
4.0706,4070.6,0.00002917,4.0706,4070.6,0.000029021,4.0706,4070.6,0.000029274
4.0708,4070.8,0.000029056,4.0708,4070.8,0.000028887,4.0708,4070.8,0.000029176
4.071,4071,0.000029143,4.071,4071,0.00002896,4.071,4071,0.000029272
4.0713,4071.3,0.00002906,4.0713,4071.3,0.000028904,4.0713,4071.3,0.00002917
4.0715,4071.5,0.000029148,4.0715,4071.5,0.000028975,4.0715,4071.5,0.00002927
4.0717,4071.7,0.00002908,4.0717,4071.7,0.000028904,4.0717,4071.7,0.000029205
4.072,4072,0.000029182,4.072,4072,0.000029013,4.072,4072,0.000029301
4.0722,4072.2,0.000029055,4.0722,4072.2,0.000028895,4.0722,4072.2,0.000029169
4.0724,4072.4,0.000029158,4.0724,4072.4,0.000028976,4.0724,4072.4,0.000029287
4.0727,4072.7,0.000029047,4.0727,4072.7,0.00002889,4.0727,4072.7,0.000029158
4.0729,4072.9,0.000029147,4.0729,4072.9,0.000028965,4.0729,4072.9,0.000029275
4.0732,4073.2,0.000029062,4.0732,4073.2,0.000028908,4.0732,4073.2,0.00002917
4.0734,4073.4,0.000029162,4.0734,4073.4,0.000029003,4.0734,4073.4,0.000029273
4.0736,4073.6,0.000029047,4.0736,4073.6,0.000028873,4.0736,4073.6,0.000029169
4.0739,4073.9,0.000029179,4.0739,4073.9,0.000029003,4.0739,4073.9,0.000029303
4.0741,4074.1,0.000029063,4.0741,4074.1,0.000028896,4.0741,4074.1,0.000029181
4.0743,4074.3,0.000029157,4.0743,4074.3,0.000028979,4.0743,4074.3,0.000029282
4.0746,4074.6,0.00002907,4.0746,4074.6,0.000028912,4.0746,4074.6,0.000029181
4.0748,4074.8,0.000029171,4.0748,4074.8,0.000028978,4.0748,4074.8,0.000029308
4.075,4075,0.00002905,4.075,4075,0.000028884,4.075,4075,0.000029166
4.0753,4075.3,0.000029169,4.0753,4075.3,0.000028979,4.0753,4075.3,0.000029303
4.0755,4075.5,0.000029054,4.0755,4075.5,0.000028883,4.0755,4075.5,0.000029174
4.0758,4075.8,0.000029155,4.0758,4075.8,0.00002899,4.0758,4075.8,0.00002927
4.076,4076,0.000029048,4.076,4076,0.000028871,4.076,4076,0.000029172
4.0762,4076.2,0.000029156,4.0762,4076.2,0.000028969,4.0762,4076.2,0.000029288
4.0765,4076.5,0.000029066,4.0765,4076.5,0.000028894,4.0765,4076.5,0.000029186
4.0767,4076.7,0.000029164,4.0767,4076.7,0.000028985,4.0767,4076.7,0.00002929
4.0769,4076.9,0.000029057,4.0769,4076.9,0.000028878,4.0769,4076.9,0.000029182
4.0772,4077.2,0.000029147,4.0772,4077.2,0.000028974,4.0772,4077.2,0.000029269
4.0774,4077.4,0.00002904,4.0774,4077.4,0.00002886,4.0774,4077.4,0.000029168
4.0776,4077.6,0.000029161,4.0776,4077.6,0.000028988,4.0776,4077.6,0.000029284
4.0779,4077.9,0.00002902,4.0779,4077.9,0.00002886,4.0779,4077.9,0.000029133
4.0781,4078.1,0.000029157,4.0781,4078.1,0.000028978,4.0781,4078.1,0.000029282
4.0784,4078.4,0.000029066,4.0784,4078.4,0.000028896,4.0784,4078.4,0.000029187
4.0786,4078.6,0.000029159,4.0786,4078.6,0.000028977,4.0786,4078.6,0.000029287
4.0788,4078.8,0.000029062,4.0788,4078.8,0.000028886,4.0788,4078.8,0.000029186
4.0791,4079.1,0.000029147,4.0791,4079.1,0.000028942,4.0791,4079.1,0.00002929
4.0793,4079.3,0.000029047,4.0793,4079.3,0.00002887,4.0793,4079.3,0.000029171
4.0795,4079.5,0.00002916,4.0795,4079.5,0.000029001,4.0795,4079.5,0.000029272
4.0798,4079.8,0.000029072,4.0798,4079.8,0.000028915,4.0798,4079.8,0.000029183
4.08,4080,0.000029163,4.08,4080,0.000028984,4.08,4080,0.000029289
4.0802,4080.2,0.000029044,4.0802,4080.2,0.000028863,4.0802,4080.2,0.000029171
4.0805,4080.5,0.000029171,4.0805,4080.5,0.000028993,4.0805,4080.5,0.000029297
4.0807,4080.7,0.000029049,4.0807,4080.7,0.000028888,4.0807,4080.7,0.000029163
4.081,4081,0.000029145,4.081,4081,0.000028981,4.081,4081,0.000029261
4.0812,4081.2,0.000029042,4.0812,4081.2,0.000028869,4.0812,4081.2,0.000029163
4.0814,4081.4,0.000029143,4.0814,4081.4,0.00002896,4.0814,4081.4,0.000029272
4.0817,4081.7,0.000029052,4.0817,4081.7,0.00002889,4.0817,4081.7,0.000029166
4.0819,4081.9,0.000029141,4.0819,4081.9,0.000028949,4.0819,4081.9,0.000029276
4.0821,4082.1,0.000029045,4.0821,4082.1,0.000028875,4.0821,4082.1,0.000029165
4.0824,4082.4,0.000029146,4.0824,4082.4,0.000028973,4.0824,4082.4,0.000029268
4.0826,4082.6,0.000029047,4.0826,4082.6,0.000028908,4.0826,4082.6,0.000029145
4.0828,4082.8,0.000029141,4.0828,4082.8,0.000028969,4.0828,4082.8,0.000029262
4.0831,4083.1,0.000029073,4.0831,4083.1,0.0000289,4.0831,4083.1,0.000029195
4.0833,4083.3,0.000029154,4.0833,4083.3,0.000028963,4.0833,4083.3,0.000029288
4.0836,4083.6,0.000029061,4.0836,4083.6,0.0000289,4.0836,4083.6,0.000029174
4.0838,4083.8,0.00002914,4.0838,4083.8,0.000028978,4.0838,4083.8,0.000029254
4.084,4084,0.000029056,4.084,4084,0.000028893,4.084,4084,0.000029172
4.0843,4084.3,0.000029149,4.0843,4084.3,0.000028988,4.0843,4084.3,0.000029262
4.0845,4084.5,0.000029057,4.0845,4084.5,0.000028906,4.0845,4084.5,0.000029162
4.0847,4084.7,0.000029136,4.0847,4084.7,0.000028954,4.0847,4084.7,0.000029265
4.085,4085,0.000029067,4.085,4085,0.000028901,4.085,4085,0.000029183
4.0852,4085.2,0.000029157,4.0852,4085.2,0.000028992,4.0852,4085.2,0.000029274
4.0854,4085.4,0.000029071,4.0854,4085.4,0.000028898,4.0854,4085.4,0.000029193
4.0857,4085.7,0.00002913,4.0857,4085.7,0.000028936,4.0857,4085.7,0.000029267
4.0859,4085.9,0.000029055,4.0859,4085.9,0.000028894,4.0859,4085.9,0.000029168
4.0862,4086.2,0.000029145,4.0862,4086.2,0.000028986,4.0862,4086.2,0.000029258
4.0864,4086.4,0.000029057,4.0864,4086.4,0.000028889,4.0864,4086.4,0.000029175
4.0866,4086.6,0.000029138,4.0866,4086.6,0.000028977,4.0866,4086.6,0.00002925
4.0869,4086.9,0.000029059,4.0869,4086.9,0.000028905,4.0869,4086.9,0.000029168
4.0871,4087.1,0.000029132,4.0871,4087.1,0.000028972,4.0871,4087.1,0.000029245
4.0873,4087.3,0.000029054,4.0873,4087.3,0.000028866,4.0873,4087.3,0.000029186
4.0876,4087.6,0.00002913,4.0876,4087.6,0.000028963,4.0876,4087.6,0.000029248
4.0878,4087.8,0.000029061,4.0878,4087.8,0.000028902,4.0878,4087.8,0.000029174
4.088,4088,0.000029137,4.088,4088,0.000028963,4.088,4088,0.00002926
4.0883,4088.3,0.000029053,4.0883,4088.3,0.0000289,4.0883,4088.3,0.000029161
4.0885,4088.5,0.00002912,4.0885,4088.5,0.000028952,4.0885,4088.5,0.000029239
4.0888,4088.8,0.000029053,4.0888,4088.8,0.000028878,4.0888,4088.8,0.000029176
4.089,4089,0.000029136,4.089,4089,0.000028962,4.089,4089,0.000029259
4.0892,4089.2,0.000029062,4.0892,4089.2,0.0000289,4.0892,4089.2,0.000029175
4.0895,4089.5,0.000029144,4.0895,4089.5,0.000028976,4.0895,4089.5,0.000029263
4.0897,4089.7,0.000029071,4.0897,4089.7,0.000028912,4.0897,4089.7,0.000029183
4.0899,4089.9,0.000029142,4.0899,4089.9,0.000028972,4.0899,4089.9,0.000029262
4.0902,4090.2,0.000029064,4.0902,4090.2,0.000028902,4.0902,4090.2,0.000029177
4.0904,4090.4,0.000029138,4.0904,4090.4,0.000028971,4.0904,4090.4,0.000029255
4.0906,4090.6,0.000029072,4.0906,4090.6,0.000028905,4.0906,4090.6,0.00002919
4.0909,4090.9,0.000029137,4.0909,4090.9,0.000028972,4.0909,4090.9,0.000029254
4.0911,4091.1,0.000029063,4.0911,4091.1,0.000028897,4.0911,4091.1,0.000029181
4.0914,4091.4,0.000029137,4.0914,4091.4,0.000028961,4.0914,4091.4,0.000029261
4.0916,4091.6,0.000029048,4.0916,4091.6,0.000028879,4.0916,4091.6,0.000029167
4.0918,4091.8,0.000029142,4.0918,4091.8,0.000028971,4.0918,4091.8,0.000029262
4.0921,4092.1,0.000029044,4.0921,4092.1,0.000028873,4.0921,4092.1,0.000029165
4.0923,4092.3,0.000029124,4.0923,4092.3,0.000028941,4.0923,4092.3,0.000029252
4.0925,4092.5,0.000029061,4.0925,4092.5,0.000028896,4.0925,4092.5,0.000029177
4.0928,4092.8,0.00002914,4.0928,4092.8,0.000028978,4.0928,4092.8,0.000029254
4.093,4093,0.000029069,4.093,4093,0.000028896,4.093,4093,0.00002919
4.0932,4093.2,0.000029125,4.0932,4093.2,0.000028963,4.0932,4093.2,0.00002924
4.0935,4093.5,0.000029063,4.0935,4093.5,0.000028875,4.0935,4093.5,0.000029196
4.0937,4093.7,0.000029136,4.0937,4093.7,0.00002896,4.0937,4093.7,0.00002926
4.094,4094,0.000029068,4.094,4094,0.000028918,4.094,4094,0.000029173
4.0942,4094.2,0.000029135,4.0942,4094.2,0.00002896,4.0942,4094.2,0.000029258
4.0944,4094.4,0.000029048,4.0944,4094.4,0.000028869,4.0944,4094.4,0.000029173
4.0947,4094.7,0.000029143,4.0947,4094.7,0.000029007,4.0947,4094.7,0.000029238
4.0949,4094.9,0.000029058,4.0949,4094.9,0.0000289,4.0949,4094.9,0.00002917
4.0951,4095.1,0.000029124,4.0951,4095.1,0.000028959,4.0951,4095.1,0.000029241
4.0954,4095.4,0.000029052,4.0954,4095.4,0.000028888,4.0954,4095.4,0.000029168
4.0956,4095.6,0.00002914,4.0956,4095.6,0.000028969,4.0956,4095.6,0.00002926
4.0958,4095.8,0.000029055,4.0958,4095.8,0.000028891,4.0958,4095.8,0.000029171
4.0961,4096.1,0.000029131,4.0961,4096.1,0.000028972,4.0961,4096.1,0.000029243
4.0963,4096.3,0.000029059,4.0963,4096.3,0.000028885,4.0963,4096.3,0.000029183
4.0966,4096.6,0.000029127,4.0966,4096.6,0.000028945,4.0966,4096.6,0.000029255
4.0968,4096.8,0.000029078,4.0968,4096.8,0.000028921,4.0968,4096.8,0.000029188
4.097,4097,0.000029134,4.097,4097,0.000028958,4.097,4097,0.000029259
4.0973,4097.3,0.000029062,4.0973,4097.3,0.00002889,4.0973,4097.3,0.000029184
4.0975,4097.5,0.000029121,4.0975,4097.5,0.000028936,4.0975,4097.5,0.000029251
4.0977,4097.7,0.00002906,4.0977,4097.7,0.000028897,4.0977,4097.7,0.000029175
4.098,4098,0.000029129,4.098,4098,0.000028955,4.098,4098,0.000029253
4.0982,4098.2,0.000029079,4.0982,4098.2,0.000028912,4.0982,4098.2,0.000029197
4.0984,4098.4,0.000029124,4.0984,4098.4,0.000028947,4.0984,4098.4,0.000029248
4.0987,4098.7,0.000029065,4.0987,4098.7,0.000028905,4.0987,4098.7,0.000029177
4.0989,4098.9,0.000029139,4.0989,4098.9,0.000028954,4.0989,4098.9,0.00002927
4.0992,4099.2,0.000029073,4.0992,4099.2,0.000028908,4.0992,4099.2,0.000029189
4.0994,4099.4,0.000029121,4.0994,4099.4,0.000028945,4.0994,4099.4,0.000029246
4.0996,4099.6,0.000029075,4.0996,4099.6,0.000028907,4.0996,4099.6,0.000029193
4.0999,4099.9,0.000029136,4.0999,4099.9,0.000028959,4.0999,4099.9,0.000029261
4.1001,4100.1,0.000029066,4.1001,4100.1,0.000028899,4.1001,4100.1,0.000029184
4.1003,4100.3,0.000029114,4.1003,4100.3,0.000028949,4.1003,4100.3,0.00002923
4.1006,4100.6,0.000029057,4.1006,4100.6,0.000028923,4.1006,4100.6,0.000029151
4.1008,4100.8,0.000029126,4.1008,4100.8,0.000028958,4.1008,4100.8,0.000029244
4.101,4101,0.000029062,4.101,4101,0.000028902,4.101,4101,0.000029175
4.1013,4101.3,0.000029128,4.1013,4101.3,0.000028962,4.1013,4101.3,0.000029246
4.1015,4101.5,0.000029058,4.1015,4101.5,0.000028885,4.1015,4101.5,0.00002918
4.1018,4101.8,0.000029124,4.1018,4101.8,0.00002895,4.1018,4101.8,0.000029247
4.102,4102,0.00002907,4.102,4102,0.000028882,4.102,4102,0.000029202
4.1022,4102.2,0.00002912,4.1022,4102.2,0.000028942,4.1022,4102.2,0.000029245
4.1025,4102.5,0.000029068,4.1025,4102.5,0.000028899,4.1025,4102.5,0.000029187
4.1027,4102.7,0.000029127,4.1027,4102.7,0.000028945,4.1027,4102.7,0.000029256
4.1029,4102.9,0.000029075,4.1029,4102.9,0.000028909,4.1029,4102.9,0.000029192
4.1032,4103.2,0.000029135,4.1032,4103.2,0.000028969,4.1032,4103.2,0.000029253
4.1034,4103.4,0.000029066,4.1034,4103.4,0.000028892,4.1034,4103.4,0.000029188
4.1036,4103.6,0.000029116,4.1036,4103.6,0.000028943,4.1036,4103.6,0.000029238
4.1039,4103.9,0.000029073,4.1039,4103.9,0.000028909,4.1039,4103.9,0.000029188
4.1041,4104.1,0.000029122,4.1041,4104.1,0.000028952,4.1041,4104.1,0.000029241
4.1043,4104.3,0.000029068,4.1043,4104.3,0.000028893,4.1043,4104.3,0.000029191
4.1046,4104.6,0.000029126,4.1046,4104.6,0.00002897,4.1046,4104.6,0.000029235
4.1048,4104.8,0.00002907,4.1048,4104.8,0.00002892,4.1048,4104.8,0.000029176
4.1051,4105.1,0.00002912,4.1051,4105.1,0.000028969,4.1051,4105.1,0.000029226
4.1053,4105.3,0.000029062,4.1053,4105.3,0.000028898,4.1053,4105.3,0.000029178
4.1055,4105.5,0.000029112,4.1055,4105.5,0.000028947,4.1055,4105.5,0.000029229
4.1058,4105.8,0.000029069,4.1058,4105.8,0.000028906,4.1058,4105.8,0.000029183
4.106,4106,0.000029118,4.106,4106,0.000028932,4.106,4106,0.000029248
4.1062,4106.2,0.000029077,4.1062,4106.2,0.00002892,4.1062,4106.2,0.000029187
4.1065,4106.5,0.000029125,4.1065,4106.5,0.000028954,4.1065,4106.5,0.000029246
4.1067,4106.7,0.000029083,4.1067,4106.7,0.000028928,4.1067,4106.7,0.000029193
4.1069,4106.9,0.000029113,4.1069,4106.9,0.000028955,4.1069,4106.9,0.000029224
4.1072,4107.2,0.000029075,4.1072,4107.2,0.000028901,4.1072,4107.2,0.000029198
4.1074,4107.4,0.000029111,4.1074,4107.4,0.000028933,4.1074,4107.4,0.000029236
4.1077,4107.7,0.000029075,4.1077,4107.7,0.000028915,4.1077,4107.7,0.000029188
4.1079,4107.9,0.000029102,4.1079,4107.9,0.000028936,4.1079,4107.9,0.00002922
4.1081,4108.1,0.000029065,4.1081,4108.1,0.000028874,4.1081,4108.1,0.0000292
4.1084,4108.4,0.00002912,4.1084,4108.4,0.000028943,4.1084,4108.4,0.000029245
4.1086,4108.6,0.000029068,4.1086,4108.6,0.000028899,4.1086,4108.6,0.000029187
4.1088,4108.8,0.000029115,4.1088,4108.8,0.000028926,4.1088,4108.8,0.000029247
4.1091,4109.1,0.000029077,4.1091,4109.1,0.000028907,4.1091,4109.1,0.000029196
4.1093,4109.3,0.000029122,4.1093,4109.3,0.000028939,4.1093,4109.3,0.000029251
4.1095,4109.5,0.000029069,4.1095,4109.5,0.000028922,4.1095,4109.5,0.000029172
4.1098,4109.8,0.000029108,4.1098,4109.8,0.000028945,4.1098,4109.8,0.000029222
4.11,4110,0.000029071,4.11,4110,0.000028913,4.11,4110,0.000029182
4.1103,4110.3,0.000029113,4.1103,4110.3,0.000028937,4.1103,4110.3,0.000029238
4.1105,4110.5,0.000029087,4.1105,4110.5,0.000028935,4.1105,4110.5,0.000029195
4.1107,4110.7,0.000029116,4.1107,4110.7,0.000028949,4.1107,4110.7,0.000029234
4.111,4111,0.000029088,4.111,4111,0.000028946,4.111,4111,0.000029189
4.1112,4111.2,0.000029105,4.1112,4111.2,0.000028954,4.1112,4111.2,0.000029212
4.1114,4111.4,0.000029086,4.1114,4111.4,0.000028917,4.1114,4111.4,0.000029206
4.1117,4111.7,0.000029102,4.1117,4111.7,0.000028935,4.1117,4111.7,0.00002922
4.1119,4111.9,0.000029085,4.1119,4111.9,0.000028927,4.1119,4111.9,0.000029197
4.1121,4112.1,0.000029119,4.1121,4112.1,0.000028953,4.1121,4112.1,0.000029236
4.1124,4112.4,0.000029079,4.1124,4112.4,0.0000289,4.1124,4112.4,0.000029204
4.1126,4112.6,0.000029131,4.1126,4112.6,0.000028977,4.1126,4112.6,0.000029239
4.1129,4112.9,0.000029069,4.1129,4112.9,0.000028892,4.1129,4112.9,0.000029194
4.1131,4113.1,0.000029098,4.1131,4113.1,0.000028925,4.1131,4113.1,0.00002922
4.1133,4113.3,0.000029091,4.1133,4113.3,0.000028911,4.1133,4113.3,0.000029218
4.1136,4113.6,0.00002911,4.1136,4113.6,0.000028936,4.1136,4113.6,0.000029232
4.1138,4113.8,0.000029072,4.1138,4113.8,0.000028898,4.1138,4113.8,0.000029195
4.114,4114,0.000029109,4.114,4114,0.000028917,4.114,4114,0.000029245
4.1143,4114.3,0.000029079,4.1143,4114.3,0.000028912,4.1143,4114.3,0.000029197
4.1145,4114.5,0.000029119,4.1145,4114.5,0.000028935,4.1145,4114.5,0.000029249
4.1147,4114.7,0.000029068,4.1147,4114.7,0.000028895,4.1147,4114.7,0.000029189
4.115,4115,0.000029113,4.115,4115,0.00002894,4.115,4115,0.000029235
4.1152,4115.2,0.000029082,4.1152,4115.2,0.000028921,4.1152,4115.2,0.000029196
4.1155,4115.5,0.000029132,4.1155,4115.5,0.000028957,4.1155,4115.5,0.000029255
4.1157,4115.7,0.000029065,4.1157,4115.7,0.000028905,4.1157,4115.7,0.000029177
4.1159,4115.9,0.0000291,4.1159,4115.9,0.000028924,4.1159,4115.9,0.000029224
4.1162,4116.2,0.000029059,4.1162,4116.2,0.000028881,4.1162,4116.2,0.000029184
4.1164,4116.4,0.000029108,4.1164,4116.4,0.000028952,4.1164,4116.4,0.000029217
4.1166,4116.6,0.000029072,4.1166,4116.6,0.000028908,4.1166,4116.6,0.000029187
4.1169,4116.9,0.00002911,4.1169,4116.9,0.000028924,4.1169,4116.9,0.000029242
4.1171,4117.1,0.000029082,4.1171,4117.1,0.000028924,4.1171,4117.1,0.000029193
4.1173,4117.3,0.000029117,4.1173,4117.3,0.000028935,4.1173,4117.3,0.000029245
4.1176,4117.6,0.000029064,4.1176,4117.6,0.00002891,4.1176,4117.6,0.000029172
4.1178,4117.8,0.000029096,4.1178,4117.8,0.000028933,4.1178,4117.8,0.000029212
4.1181,4118.1,0.000029073,4.1181,4118.1,0.000028899,4.1181,4118.1,0.000029196
4.1183,4118.3,0.000029105,4.1183,4118.3,0.000028927,4.1183,4118.3,0.000029231
4.1185,4118.5,0.000029082,4.1185,4118.5,0.000028925,4.1185,4118.5,0.000029192
4.1188,4118.8,0.000029105,4.1188,4118.8,0.000028958,4.1188,4118.8,0.000029209
4.119,4119,0.000029087,4.119,4119,0.000028922,4.119,4119,0.000029203
4.1192,4119.2,0.000029103,4.1192,4119.2,0.000028936,4.1192,4119.2,0.00002922
4.1195,4119.5,0.000029069,4.1195,4119.5,0.000028917,4.1195,4119.5,0.000029176
4.1197,4119.7,0.000029103,4.1197,4119.7,0.000028929,4.1197,4119.7,0.000029225
4.1199,4119.9,0.00002908,4.1199,4119.9,0.000028932,4.1199,4119.9,0.000029184
4.1202,4120.2,0.000029105,4.1202,4120.2,0.00002894,4.1202,4120.2,0.00002922
4.1204,4120.4,0.000029072,4.1204,4120.4,0.000028916,4.1204,4120.4,0.000029183
4.1207,4120.7,0.0000291,4.1207,4120.7,0.000028946,4.1207,4120.7,0.000029208
4.1209,4120.9,0.000029065,4.1209,4120.9,0.000028887,4.1209,4120.9,0.000029191
4.1211,4121.1,0.000029101,4.1211,4121.1,0.000028915,4.1211,4121.1,0.000029233
4.1214,4121.4,0.000029076,4.1214,4121.4,0.000028908,4.1214,4121.4,0.000029195
4.1216,4121.6,0.000029093,4.1216,4121.6,0.000028935,4.1216,4121.6,0.000029205
4.1218,4121.8,0.000029098,4.1218,4121.8,0.000028943,4.1218,4121.8,0.000029206
4.1221,4122.1,0.000029104,4.1221,4122.1,0.000028916,4.1221,4122.1,0.000029236
4.1223,4122.3,0.000029064,4.1223,4122.3,0.000028901,4.1223,4122.3,0.000029179
4.1225,4122.5,0.000029101,4.1225,4122.5,0.000028939,4.1225,4122.5,0.000029215
4.1228,4122.8,0.000029082,4.1228,4122.8,0.00002893,4.1228,4122.8,0.00002919
4.123,4123,0.000029101,4.123,4123,0.000028943,4.123,4123,0.000029213
4.1233,4123.3,0.000029077,4.1233,4123.3,0.000028908,4.1233,4123.3,0.000029195
4.1235,4123.5,0.000029114,4.1235,4123.5,0.000028932,4.1235,4123.5,0.000029241
4.1237,4123.7,0.000029075,4.1237,4123.7,0.000028907,4.1237,4123.7,0.000029193
4.124,4124,0.000029105,4.124,4124,0.000028933,4.124,4124,0.000029226
4.1242,4124.2,0.00002907,4.1242,4124.2,0.000028903,4.1242,4124.2,0.000029188
4.1244,4124.4,0.000029101,4.1244,4124.4,0.000028916,4.1244,4124.4,0.000029231
4.1247,4124.7,0.000029075,4.1247,4124.7,0.00002892,4.1247,4124.7,0.000029183
4.1249,4124.9,0.000029106,4.1249,4124.9,0.000028946,4.1249,4124.9,0.000029218
4.1251,4125.1,0.00002908,4.1251,4125.1,0.000028916,4.1251,4125.1,0.000029196
4.1254,4125.4,0.0000291,4.1254,4125.4,0.000028933,4.1254,4125.4,0.000029218
4.1256,4125.6,0.000029083,4.1256,4125.6,0.000028916,4.1256,4125.6,0.000029201
